Date,Ip,Name,Comment,Link
2018-06-03 19:19:14,2h7tli52,Dainius,"Bandeme apsipirkti maximoje (netoli vyturio gimnazijos), savitarnos kasoje. Sumetus dali pinigu (1, 09 €) aparatas nustojo veikti, turejome laukti 15 minuciu kol ji sutvarke (nors turejome pereiti prie kitos savitarnos kasos) ir visvien grazino tik 4 centus is imestu 1, 09. Atrodo menkniekis, bet kai kasininkes gaili grazinti euro dydzio suma, nes sugedes aparatas ismeta tik 4 ct ir tave pralaiko 15 minuciu, tai nesinori grizti ten ir prarasti pinigus.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/28
2018-06-03 15:36:15,28m85vuh,Sandra,"Vilnius MIndaugo g. Maxima. 06.02 apsipirkinėjau ir prie savitarnos suabejojau persikų kodu (kviestas konsultantas). Atlėkusi konsultantė Anželika greit sukalė koda, tačiau aš nebuvau tikra kad teisinga. Todėl pasiteiravau jos ""ar tai tikrai tie persikai, nes aš abejoju?"" Anželika kažką sumurmėjusi nuėjo visiškai nereaguodama į mano prašymą patikslinti. Po to su savo kolege šnairuodama dar ir su pasityčiojimu apkalbinėjo. Pasijutau tikrai ignoruojama, šmeižiama ir labai nejaukiai. Jai praeinant pro šali dar paklausiau ""ar jūs taip aptarnaujate žmones?"" Ji tik nusišaipė ir nuėjo. Tada aš primygtinai jos laukiau prie posto stebėjimo (savarankiškai apsiperkančių kasų) ir paklausiau ar taip galima elgtis: aš turiu teisė suabejoti, paklausti, pasitikslinti kaip klientas ar ne? Jūs turite reaguoti, paaiškinti ir padėti klientui? Jos atsakymas buvo o kas negerai? tik supratusi kad as ne iš tų klientų kurie numos ranka, pradėjo teisintis kažkokiomis aplinkybėmis. IŠVADA: gyvenu beveik Maximos kieme ir tai pati pirmučiausia ir patogiausia (dirba visą parą) parduotuvė, tačiau kol nebus kokybiško aptarnavimo iš principo leisiu pinigus kitur ir verčiau eisiu ar važiuosiu toliau. Aš pinigus rasiu kur išleisti, tačiau su laiku su tokia darbo kultūra prarasite ir arčiausiai gyvenančius klientus. Patirtimis dalijamės juk ir draugais, artimaisiais, kolegomis...reklama iš lūpų į lūpas.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/28
2018-06-02 17:08:29,2g5vg7jv,Alfonsas,"Tadai, man nerūpi kas ruko ar ne, man rūpi tai, kad reikia stovėti eilėje visiem.Kodėl rūkaliams be eilės?Išmokite perskaityti tekstąiki galo ir tada komentuoti.

Pagarbiai Alfonsas",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/28
2018-06-02 17:06:52,2g5vg7jv,Alfonsas,"Tadai, man nerūpi kas ruko ar ne, man rūpi tai, kad reikia stovėti eilėje visiem.Kodėl rūkaliams be eilės?Išmokite perskaityti tekstąiki galo ir tada komentuoti.

Pagarbiai Alfonsas",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/28
2018-06-01 22:27:30,28mep0v0,saulius,"SAULIUS
Vilnius. Viršuliškių ""Maxima"" : maža to, kad travelatorius neveikė beveik visą mėnesį dar ir šią dieną įvažiavus į požeminę aikštelę ""haosas"" nesusipranta pastatyti nukreipiamus ženklus, o galinį pravažiavimą užtvėrė. Nejaugi tokiame dideliame tinkle nėra galvojančių apie pravažiavimą. Pasitarti reikėtu su kelininkais
2018061. Apie18h50min.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/28
2018-05-31 13:22:43,66hol2mi,Pirkėja,"Sveiki, Vilniuje, Naugarduko g. Maximoje, pastoviai kasose nera cigareciu, nors pavyzdziai yra, reikia dar atskirai eiti i informacija, o ten expres kasa ir liepia stot i bendra eile, tai reiskia, kad turiu atstovet dvi eiles, nes atsistojus i eile expres kasoje su pilnu vezimu pasiuncia kuo toliau, kodel del kasininku kaltes as turiu stovet dvi eiles?",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/28
2018-05-30 23:42:50,28m81cn6,Tadas,"Man idomu kas sugalvojo leisti zmonems moketi mokescius prekybos centruose. 10min reikia pastoviai laukt kol bobute susimokes. ka jau kalbet kai keli tokie stovi.

Ir ne jusu reikalas ar zmogus ruko ar ne. Gyvename demokratineje valstybeje, zmones patys gali nuspresti kaip jie sau gadinasi sveikata.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/28
2018-05-30 14:15:07,2g44d17q,Kliente,"Lankausi ivairiose miestose, esancias maximas.Didziausio bardako nesu maciusi, kaip Maximoje, esancioje Ariogaloje.Kada be nueisi eiles visad ilgos, be pabaigos, dazniausiai dirba viena kasa.Kainu niekad nerasi.Paprasius kasininkes atpjauti arbuzo teko laukti apie pusvalandi, bet arbuzo taip ir nesugebejo atpjauti.Nesuprantu kur ziuri vadovai, miestelis cia nemazas, zmones suvaziuoja is aplinkiniu kaimeliu, dazniausiai atvykus neimanoma, net praeiti, visi stumdosi ir pyksta.Akcijiniu prekiu kurios reklamuojamos zurnaluose, niekad nerasi.Mieli vadovai atsizvelgti i savo klientus ir bent jau isdidinti esama maxima arba pastatyti kita.Nes per tokia betvarkia nesinori net prekintis.Geriau nuvykti kita pc ir sumoketi brangiau.Aciu.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/28
2018-05-30 10:07:31,4ljg4hb,Jūratė,"Jūsų parduotuvėje, esančioje Naujoji 90, Alytus, dėl kondicionierių perdidelio šaldymo, neįmanoma apsipirkinėti su mažais vaikais. Vietomis net ir suaugusiam labai šalta.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/28
2018-05-29 22:04:04,4ljlk85,Laima,Kaip jums patinka Maximoj parduodamu vienodu dydziu marskineliu skirtumai? Sudeti i viena pakuote dveji. ☺,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/28
2018-05-29 14:39:34,5f4socdo,ID,"Nemenčinės maximoje buvau nemaloniai nustebinta kasininkės Linos. Pirkau vienus ledus, kurių kaina buvo nurodyta viena, o atėjus prie kasos išmušė kitą kainą. Sumokant už ledus, draugei pasakiau, jog etiketėje kaina buvo kitokia. Kasininkė išgirdo ir matonai norėjoblabai mandra pabūti prie visu, pasakė piktu tonu užkėlus balsą: o nežinote ką reiškia brukšninis kodas? Tikrai nesitikėjau tokio... ši informacija iš viso nebuvo skirta kasininkei, o iš jos sulaukiau vos ne moralus. Ar taip gali būti? Kur darbuotojų bendravino su klientais etika?",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-29 00:42:15,28ma1n4g,Akvilė,"Šiandien (05.28), veiverių g. Maximoje, apie 21.30h buvau labai nemaloniai sutikta informacijos skyriaus darbuotojos. Norėjau pasipildyti viešojo transporto bilietėlį ir pasiteirauti dėl basučių kainos ir kaip galiu jas įsigyti, kadangi kainos niekur nebuvo parašyta, atsakyma gavau, kiek kainuoja basutės, bet kuomet paklausiau kaip galėčiau jas įsigyti be barkodo ar paprašyti jo, gavau atsakymą, kad palikčiau basutes kur noriu ir netrugdyčiau jai darbo :) taigi likau ir be basučių ir be papildymo : (dėja, bet moters vardo nepamačiau..",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-26 17:07:00,2g5vg7jv,Alfonsas,"Visi kalba apie rūkymo žalą, bet maximoje yra kasa kur rūkaliams rūkalai parduodami be eilės.Prie kasos buvo 11 pirkėjų kurie mokėjo mokesčius už komunalines paslaugas, kas antram teko laukti kol jie nusipirks cigarėtes.Įdomu kas sugalvojo tokia tvarką.

Pagarbiai Alfonsas.
2002, 05, 26
Klaipėda",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-26 16:14:58,66jd519o,Netava reikals,Tauragės Maxima prie stoties zmones bukit atidus pardavejos apgaudineja pastoviai su graza jau ne pirma karta atmeta maziau 2-3 eurais ir pastovei reikia aiskintis kas ten do vistos dirba ar cia maximos vadovo taip pasakyta kad apgaudinekit PS nebesilankysiu Maximoi uztenka vsio.,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-26 08:53:41,5f4so9a0,Aura,"Sveiki.Violeta garbaus amziaus moteris pardaveja kasininkė dirba stoties maxsimoja yra labai nemandagi, nekalba, meto prekes, negerbe klijantu susiraukus visada.kai ja pamatai net nesinori užeiti...",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-25 08:21:56,27permci,Darbuotoja,Visose Maximose yra isnaudojami darbuotojai,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-24 21:40:41,2i2425q1,Pirkėja,"Gegužės 23 d. ryte apsipirkinėjau Pramonės Maximoj, Kaune, ir išsinešiau gan nemalonius įspūdžius. Nors pirkėjų buvo vienas kitas, 20 kasoj dirbanti kasininkė Irena nepasisveikino, nepaklausė nuolaidų kortelės, ir netgi atiduodant grąžą nepasivargino pasakyti vieno žodžio - ""prašau""! Ar tai tokie Maximoj pirkėjų aptarnavimo standartai??? Beje, pas šią kasininkę pasitaiko apsipirkinėti ne pirmi metai, ir pastebėjau, kad ji visada taip dirba t. y. nesisveikina niekada! Tai kodėl tada kitos kasininkės turi sveikintis, o jai nereikia?.. Nežinau, kaip kitiems, o man nemandagios kasininkės, tai nuotaiką sugadina ir apsipirkimą padaro nemaloniu.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-23 17:50:02,2ju3l3rk,Viktorija,"2018-05-23 d. apie 17:30 val. apsilankeme Maximoje, Tuskulenu g. 33, Vilniuje. Buvome su vaiku labai nustebinti kai su prekemis atstoveje eileje 9 kasoje, ""labai maloni kasininke"" pareiske, kad kasa jau uzdaryta ir pereikite prie kitos kasos. Nors visi toje pacioje eileje buve pirkejai mus palaike ir paliudijo, kad eileje stovejome, mus is eiles ""graziai isvare"". Teko stoveti is naujo kitoje eileje. Ar tai yra mormalu? Daugiau cia niekada nesilankysime. Aciu Jums uz ""mandaguma"" ir ""saunu"" apsipirkima.. Jusu pastovi ir jau buvusi kliente.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-22 19:43:38,2e7r3n9s,bunny,"Nes niekas nenori specilizuotoja kasoje dirbti. Nes jei priima be vaiku pirkejus kokia supermamyte pradeda piktintis kdl aptarnauja kitus pirkejus. arba jai paprasto pirkejo nepriimi tai jisai irgi isknis prota kdl nepriimi jai nera vaiku, o tik pradejus skenuot prekes atsiranda vaikas ir pikta mama. Beto toje kasoje be eiles priimama teveliai su vaikais iki 3m ir nesciosios, o ne su paugusiais vaikais kai braunasi per galwas... kasos darbo laikas buna mazdaug nuo 10 iki 22 plius kasininkes irgi zmones, jos nori ir pavalgyt ir i tualeta nueiti",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-22 14:13:05,28ma0aaq,Ingrida,"Sveiki, 
Maxima bazė paskutiniu metu apgaudinėja žmones. Apsipirkinejau joje šiandien 22d.11:56 min. Ir patikėkite reklamos užkabintos, kad ledams 30% nuolaida. Ne velnio pasirodo. Cekyje jokios nuolaidos. Taip pat paletė prikrauta tualetinio popieriaus grite family 8rit. Kur kainuoja 2.16€uzkabinta akcija 1, 16€ ir vėl akcijos nėra Cekyje. Apgaulė : (taip pogi pirkau meliona su akcija. Pasirodo ir jam nesuteikė nuolaidos. O uzdeta braukta kaina įmušė pilna kaina 2.35€. O kaip maximos kaina rodė braukta kuri turėjo būti po 1.99€ Žiauriai nusivyliau kad kainos ne pakeistos ir žmonės klaidina. Aš juk ziurineju kur akcija o čia tau maxima pilna kaina paskaičiuoja : (ir čia jau nebe pirmas kartas. Deje labai liudna",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-22 13:57:48,2e7r3qad,Lina,"Pastoviai šilainių maximoje yra eilės prie informacijos. suprantu kad mokesčiai, bet vienam žmogui aptarnauti šitiek žmonių yra neįmanoma..... vieni žmonės ateina mokėtis mokesčius kiti nori tik cigarečių ir turi laukti didelę eilę kita karta užtrunka net iki 20min ir daugiau. tai cigarečių dar galima ir nusipirkti ir kitur, bet kaip kasoje neatitinka kainos ir nepastebi arba dėl kasininkės klaidos nepadaro nukainavimo tai ir vėl tenka laukti ilga ir nuobodžia eilę. Nes jai prieini be eilės pasakyti kas ir kaip visada prasideda vieno žmogaus nepasitenkinimai, o kaip vienas pradeda prisijungia ir daugiau. Aš pilnai tikiu, kad toms panelėms dirbančioms išūžia galva. Tai gi norėtūsi, kad per mokesčius eile judėtu geičiau, tai gal but galima būtu pastatyti dar vieną panelę? Juk 4 rankos dirba geičiau nei dvi.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-21 11:59:51,28mcpdt0,Pirkeja,"Kaune pramones maximoj nedirba vaiku ir teveliu kasa, pastoviai su mazu vaiku turi stoveti ilgiausioj eilei.iswis tada kam ji ten pastatyta? Jei ji pastoviai nedirba",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-21 10:44:36,2g44d18u,Pirkėjas,"Jau antrą kartą Maksimoje apgaut norėjo.... Rodo akciją didžiusiomis raidėmis dešrai nuėjome į kasą sumokėjome pilną kainą.... paskui vėl rodo akciją vyniotiniui nueinu į kasą pilną kainą įmušo... jau neatlaikė nervai ir ėjau aiškintis. Pasirodo yra akcija, bet jiems muša kainas be akcijų kažkaip taip gaunasi jiems....Neapsigaukite ir stebėkite ar gaunate ar ne akcijas juk nepaslaptis, kad kartais vien dėl akcijos ir susigundai ką nors nusipirkti, o čia tik pelnosi taip, nes ne visi pasižiūri, ne visi nori eiti aiškintis. Esu nusiteikusi daugiau niekada nenusileisti kai už dešrą rodė 5 su centrais o mokėjau baveik 9 eurus....",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-20 10:01:02,5f4sofcf,Nesvarbu,"Kokios kompetencijos ir mandagumo jūs norite iš direktorių, jeigu juos ""iškepa"" kaip Alytuje per 3 mėn.Nei kompetencijos, nei mandagumo, nei prekių.Greitai neliks nė darbuotojų, gaila ir liūdna, kad ritamės žemyn....",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-18 20:02:17,1b2akm2d,Nesvarbu,"Kuršėnų maximoj, prie žiedo, buvo bulvių traškučiams nuolaida, įmušo pilną kainą, pasakiau, kad yra bulvių traškučiams nuolada, nuėjo pažiūrėti pardavėja grįžusi sako estrelos traškučiams yra apsižiurejot, nuėjau pati pažiureti rašo bulvių traškučiams -30% nuolaida o kitas stendas estrelos, nunesiau stenda parvadejai, ji visa išraudonojo sako na dabar jau nieko negalim padaryt tik gražinima. Susitvarkykit.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-18 19:34:37,2g44b9cp,Ana,"Apsipirkinėjome su dukra prieš savaite MAXIMoje, kuri yra St. Batoro 43. Savitarnos kasoje dukra pamiršo telefoną ir piniginę. Noriu padėkoti maximos apsaugos darbuotojams, kurie sąžiningai atlieka savo darbą. Jie laiku pastebėjo paliktus daiktus ir grąžino mums. Tą dieną dirbo Marius ir Kęstas.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-17 21:21:41,1arvdhg8,Ridas Rybelis,"Pirkau ananasa ir jis buvo supuves. Grizau pasiziuret dvi dezes padetos ir neivieno nesugedusio. Mano vaikai labai jum, , dekingi, , !!!",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-16 22:12:29,2ju3ksu7,Deimantė Zaveckaitė,"Sveiki, 
 Norėčiau parašyti skundą apie vieną jūsų darbuotoją, kuris dirba taromatuose. 
 Šiandien, 2018m gegužės 16d. 21:42 stovėjau prie šiaulių tilžės prekybos centro taromato, kai atvažiavo du vaikinai, kurie norėjo priduoti du mašelius taros. Išėjęs darbuotojas piktai vaikinų paklausė ar jie spės priduoti tarą iki 21.50, nes tada jis uždaro taromatą. Vaikinai atsakė, jog spės. Tada darbuotojas pasakė, cituoju: ""Kur jūs ankščiau buvot? N*ui d*****i"". Kol vaikinai pridavinėjo tarą, darbuotojas savo vietoje sedėdamas vis kartojo, cituoju: ""d*****i n*ui, išsigimeliai"". Vaikinai išėjo apie 21:45, darbuotojas iškart ėjo užsirakinti. Aš jo paklausiau, kodėl užsidaro, jeigu dar nėra jo minėtų 21:50, o ant taromato durų darbo laiką rašo 22:00. Pasakiau, parašysiu skundą, o jis tik atšovė, cituoju: ""Nors ir šimtą, aš už minimumą dirbu"". 
 Šis darbuotojas vaikšto su ""maxima"" megztiniu ir teršia jūsų gerą vardą.
 Ačiū, jog skyrėte laiko perskaityti mano skundą. Tikiuosi, kad imsitės veiksmų ir tokie dalykai nepasikartos.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-15 08:22:17,28mdrmhl,Aleksandra,"Vakar ivyko labai nenaloni situacija. Kasinikas nuskenevo preke, bet net nepasake, kiek moketi, (nes tuo metu jis buvo labai uzsiemes, kalbant su savo kolege salia, kuri tupejo prie praejimo ir kazka tvarke po savo kasa), o praeiti prie pat ekrano negalejau, tad pasilenkiau i preki, kad paziureti ismusta suma ekrane. Netycia uzgavau ta sedincia kasininke su kuprine, pabrieziu, NETYCIA! Tai kiek as turejau isklausyti! Apkaltino mane, kad as nematau zmoniu ir lipu ant galvos. Nors as vos prie jos prisilieciau. Bet pries kaltinant, ji nepagalvojo, kad ta visa situcija nepriimtina. I pirkejus nereaguojama, darbuotojai uzsieme savo reikalais, o kad kasoj eile, jiems neudomu. Tai yra nepriimtina, savo asmeninis pokalbius jie gali tureti per pertraukas. Na ir kalbeti su pirkejais turetu mandagiau. Surengkit kursus tokiems super darbininkams!
Nemandagios kadininkes vardas Inga, Klaipedos Akropolio Maxima.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-12 14:51:32,65hihaof,as,kaltinat darbuotojus kad jie nesupratingi-o tie ale zmones kurie net nenori matyti kad stovi su vaiku-viskas gerai?,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-12 10:20:24,2i582706,Gintarė,"Prie sveriamos mėsos skyriaus susidariusi eilė, o prie skyriaus prieiti darbuotojas negali 20 min. o surasti darbuotoją parduotuvėje atrodo kaip adatą šieno kupetoje. Aš nesuprantu, jei yra vienas darbuotojas kuris dirba tame skyriuje (kalbu apie 1 x maxima) tai padarykit skambutį kad iškviestume tą darbuotoją į darbo vietą ar padėkite kokį pranešimą kada (po kiek laiko) tas darbuotojas teiktųsi ateiti į savo darbo vietą ir aptarnauti klientus. Aš suprantu, kad galbūt jie turi ir kitų pareigų, bet tuščia darbo vietą palikti, kai pats didžiausias klientų srautas yra ne tiek kiek neetiška, tačiau neatsakinga ir nemandagu.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-11 19:03:52,2ju3l7m1,Sandra,"Atparnavimo lygio žemesnio dar niekada niekur nesu mačiusi. Pardavėjos taškosi prekėm, pyktos, neprisižiūrėjusios. Absoliučiai jokios kultūros jau nekalbu apie aptarnavimo standartus. Kaskart nuėjus kažkas sugadina nuotaika. MAXIMA gėda labai labai gėda.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-10 19:41:42,2g5vj0hs,Miroslavas,"Sveiki. Siandien atejo sms zinute, kad su mano ACIU nuolaidu kortele mineraliniam ir stalo vandeniui Norvil ir Aset bus suteikta -30% nuolaida. Atejus i parduotuve, pasiemiau vandeni, bet kasoje nesuteike jokios nuolaidos. Paklausius kasininkes, pasake kad jau siandien buvo atejus dar viena kliente su tokia pacia problema. Cia kazkokia tai sistemos klaida, ar zmoniu apgavyste??",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-05 18:51:47,5f4so9fh,Lina,"Nors 'aciu' korteles galiojimo laikas pasibaiges 2018.02 ir ji pusiau issimagnetinus, bet iskilo baisi problema norint pasikeisti i nauja. Dvi pardavejos Kaune Savanoriu pr. Kalnieciu prekybos centre isikurusioje maximoje man kategoriskai atsisake pakeisti neva dar veikiancia kortele, nes ja dar galima nuskenuoti. As atsiskaitinejant turiu braukti po keliata kartu ir daznu atveju ji nesuveikia, todel turiu duoti kasininkei kad ja nuskenuotu. Susidurus su tokiais nepatogumais paprasiau kortele pakeisti. Taciau nepaslaugios kasininkes tik sunervino. Pradejo issikalineti kad 1 cent. kainuoja, kad dabar turi eiti ieskoti, o zmoniu yra - negali. Nors zmoniu buvo ypac mazai. Buvo pakviesta kazkokia vyresnioji, ji paemus mano kortele perbrauke ir ta karta suveike. Tik retais atvejais ji suveikia. Nors ant korteles parasyta, kad kortelei nusidevejus, ja galima bet kur pasikeisti, tuo labiau kad ir galiojimo laikas pasibaiges, kas logiska kad kortele nusidevejus. Ir svarbiausia, kad sukelia nepatogumus atsiskaitant, nes kai atsiskaitinejant duodu kortele kasininkems, tai jos pageidauja kad brakciau pati.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-05 13:29:53,28mem371,Salomėja,"Laba diena, šiandiena (05.05 d.) apsipirkome Maxsimos parduotuvėje, Kaune K.Mindaugo pr.49. Jeigu pagal čekį teisingai suprantu, tai aptarnavo 17- oje kasoje. Buvo rytas, 9:49:14 (toks laikas čekyje), mes buvome dviese ir su 1, 5 metukų mažyle ant rankų. Šalia buvo kasa, skirta pirkėjams su vaikučiais, bet ji nedirbo. Eilės prie dirbančių kasų buvo visur didelės, tai mes atsistojome laukti ir tiek. Besiruošiant dėti prekes ant takelio, atėjo darbuotoja į kasą, skirtą su mažyliais. Vyras užklausė, gal kartais galime dėti prekes ten. Mums buvo labai nemandagiai atšauta : ne negalit ! nors aiškiai matė, kad mes su vaikučiu. Na negalim, tai negalim.neneigsiu, aš tikrai supykau, ir sakiau, kad labai dažnas atvejis, kuomet minėtos paskirties kasoje sėdi darbuotoja ir, nors su vaikučiais pirkėjų nėra, paklausus gal gali aptarnauti, pasako, jog ne, nes čia kasa pirkėjams su vaikais, o dabar su vaiku ir vistiek ne. suprantu, kad darbui reikia pasiruošti, bet kiek tam skiriate laiko, čia jau ne man spręsti ir ar reikia atsižvelgti į situaciją, kokie pirkėjai laukia. Dar kitas klausimas, kodėl tuomet kasos, prie kurios mes laukėme, darbuotoja, taip puikiai apsimetė nematanti mažo žmogučio, kuris verkė, pyko, nes jai paprasčiausiai atsibodo ir sunku buvo ją nulaikyti. jai apskritai atsibodo ir jau reikėjo kuo greičiau vestis iš parduotuvės. Galbūt ji galėjo pasiūlyti aptarnauti be eilės ir jokio konflikto kaip nebūta, būčiau labai padėkojus už supratingumą ir palinkėjus gražios dienos.. bet vietoje to, dar teko išklausyti ir, darbuotojos iš šalia esančios kasos replikas, kad...o dieve, kaip baisu. Aš atsakiau, kad tiek to ir baisumo, kai reikia ilgoką eilę atstovėti su nerimaujančiu mažyliu ant rankų, o galima į viską pažiūrėti profesionaliau ir, esant darbuotoju, išspręsti problemą be konfliktų. Tikrai nesu linkusi rašyti įvairiausių skundų, bet kai liečia mažus vaikus, aš jau nutariau nebenutylėti. Suprantu, kad tas mano skundas nuguls prie daugelio kitų, bet vsdėlto, gal reikia atsižvelgti į darbuotojų žinias apie klientų aptarnavimo taisykles ir kultūringą elgesį, mandagumą. Buvo dar tik rytas, tai pervargimu šiuo atveju nelabai galima pasiteisinti, darbo diena tik įsibėgėjo.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-05 09:21:10,2cg001ei,Gintare,Nu kaip gerai jog i lietuva gryztu i metus viena karta.nes jusu paprastumas zavi.tiesiog,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-04 22:01:37,2g5vhmho,wixxxx,"Ar tai Jus nesuprantate, kad ne del vagiliavimo taip sake? Kokia Jus teise turite ateiti ir siukslinti parduotuveje? Bile kur numetet ta saldaini. Ar pardavejos Jums tarnaites gal, kad metytu Jusu siuksles? Atsipeikekit siek tiek, as ir taip buciau pasakiusi. Nieks neprivalo Jusu siuksliu rankioti, nevala.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-04 12:47:02,2df8cc4s,Aurelija,"Sveiki.Esu labai pikta del Palangoje, autobusu stozyje, esancios Maxima parduotuves kasininkiu...jau ne pirma karta tenka susidurti su ju nekompetencija, dazniausiai nutyliu, bet sykart tikrailabai labai supykau.uzbegau trumpam paimti keliu produktu nes labai skubejau, turejau taromato cekiuka, visada prekinuosi savitarnos kasoje.nuskanavus prekes ir taromato ceki paspaudziau moketi, ir ta kasa uzstrigo...atejusi pardaveja, bande taisyto padeto, bet deja aparatas nepasidave...pasiuliau isminusuoti viska ir nueiti prie kitos kasos, o tada paaiskejo kad taromato cekis antrakart nebegalios.sako pasiimkit viska ir nueikite i info kasa, as viska joms pasakysiu ir pinigelius jums grazins...nuejau kur buvau siusta, o ten moteris isputusi akis vos nerekia, tai kur jusu tas cekis?is kur as zinau jog tikrai ji turejote, nesiekiate apgauti...is oro as jums turiu atiduoti pinigus...tylejau o viduje buvo taip skaudu..po galais tada atsukime kameras..?patikrinkime kaip kas...zodziu telefonu ji dar pykosi su savitarnos kasos pardaveja..o po to pamete man ta 1e ir 10centu ant kasos ir sako -Prasom....
Aciu..ir tikrai niekada daugiau pas jus negrisiu apsipirkti...",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-05-02 09:06:55,2juf4bm1,Sandra,"Labas rytas. O as noreciau atsiprasyti uz savo nemandagu elgesi, kasininkes kurios vardo neisidemejau. Ji dirba savanoriu 375 maximoj. Ryte nuejau nusipirkti cigareciu, ir pardaveja manes paprase dokumento. Nors man jau virs 30metu ir visada ten apsiperku.ji neneujoke. Tuo momentu tikrai supykau, pasakiau pakeltu tonu kad ji tikrai mane zino tai kaip gali neparduoti. Bet ji laikesi savo ir nepardave. As isejau is parduotuves labai pikta. Bet pergalvojau kad as buvau labai nemandagi.ir nera jokio reikalo pykti kad mane pajaunino.grazios dienos",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-04-30 08:08:34,5jua2vif,Aliona,"Neks cia ne apsivardziuoja, tiesiog rasau kaip yra.Man pvz asmeniskai visos kasininkes patinka, jaunos, visada su sypsenelem, tikrai neturiu kuom skustis.O kad be nuotaikos kai jus sakot buvo tai jie irgi yra zmones, buna ir pas juos problemos.Negauna jie ten tukstancius kad jau labai ten sypsotis.Uztat ir truksta visur kasininku.",https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-04-30 07:07:45,2ju3l0qr,Karina,Aliona. nereikia apsivardziuoti ☺ viskas gerai suprantu tave. bet suprask ir mane ten yra dvi atskiros kasos. ir as stovejau ir laukiau kol priims kitus zmones ir visa gyvenima kiek as ten lankaus priimdavo zmones ir prieidavo prie kasos priimt kitu. beje ta karta kai man pasake ateit ir laukt kitoj kasoj savo eiles kol laukiau ji priiminejo prie terminalo.,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
2018-04-29 21:32:12,29mbah1n,Anzelika,aciu kas supranta Anzelika,https://rekvizitai.vz.lt/imone/maxima_lt_uab/atsiliepimai/29
